uid,age,sex,active_date,limit
22112,35,1,2016/6/20,6.292054527
22113,45,1,2015/12/3,6.292054527
22114,35,2,2016/6/4,6.292054527
22115,30,1,2016/3/11,5.722768363
22116,30,1,2016/4/21,5.292153929
22117,35,1,2015/12/17,5.97467729
22118,40,1,2016/3/18,6.153413856
22119,30,1,2016/3/23,5.722768363
22120,35,1,2016/6/26,6.292054527
22121,35,1,2016/1/29,6.153413856
22122,35,1,2015/12/31,6.292054527
22123,40,1,2016/6/8,6.292054527
22124,35,1,2016/6/12,5.97467729
22125,40,2,2016/6/14,5.97467729
22126,30,1,2016/4/20,5.292153929
22127,45,1,2015/12/2,6.292054527
22128,30,1,2016/5/25,6.292054527
22129,35,1,2016/6/17,5.97467729
22130,30,1,2016/3/28,5.292153929
22131,30,1,2016/3/17,5.722768363
22132,35,1,2016/2/4,6.153413856
22133,35,1,2016/1/3,5.722768363
22134,40,1,2016/5/29,5.722768363
22135,35,1,2016/3/27,5.97467729
22136,35,1,2015/12/14,5.722768363
22137,25,1,2016/3/11,5.292153929
22138,40,1,2016/4/29,5.97467729
22139,30,1,2016/2/4,5.97467729
22140,25,1,2016/1/2,5.97467729
22141,25,1,2016/6/14,5.292153929
22142,35,1,2016/2/12,6.292054527
22143,40,1,2016/5/28,5.292153929
22144,35,1,2016/1/28,5.97467729
22145,35,1,2016/6/28,6.292054527
22146,35,2,2016/6/17,6.153413856
22147,30,1,2016/5/24,5.97467729
22148,35,1,2016/3/21,5.97467729
22149,30,1,2016/3/25,5.722768363
22150,35,1,2016/1/2,6.292054527
22151,30,1,2016/6/29,5.97467729
22152,30,1,2016/4/28,6.292054527
22153,25,2,2016/5/5,6.292054527
22154,25,1,2015/12/2,6.292054527
22155,35,1,2016/4/29,5.722768363
22156,35,1,2016/4/20,6.292054527
22157,45,1,2016/6/29,6.153413856
22158,30,1,2015/12/4,5.722768363
22159,25,1,2016/6/11,6.292054527
22160,35,2,2016/3/26,5.722768363
22161,30,1,2016/1/5,5.722768363
22162,25,1,2016/6/17,5.292153929
22163,35,1,2016/1/28,5.722768363
22164,30,1,2016/6/19,6.292054527
22165,30,1,2016/4/16,5.97467729
22166,30,2,2016/6/2,6.292054527
22167,30,1,2016/3/29,5.292153929
22168,25,1,2016/5/24,6.292054527
22169,40,1,2016/3/15,5.97467729
22170,30,1,2016/6/16,5.722768363
22171,30,2,2016/1/4,6.292054527
22172,30,1,2015/12/26,5.722768363
22173,35,1,2016/6/23,6.292054527
22174,35,2,2016/3/13,5.722768363
22175,35,1,2016/2/25,5.97467729
22176,25,1,2016/6/28,6.292054527
22177,35,1,2016/3/23,5.292153929
22178,25,1,2016/4/27,5.722768363
22179,30,2,2016/4/27,6.153413856
22180,30,1,2016/6/3,5.292153929
22181,30,2,2016/4/26,6.292054527
22182,25,1,2016/3/27,5.292153929
22183,30,2,2016/1/29,5.292153929
22184,30,1,2016/1/30,5.292153929
22185,30,1,2016/5/25,6.153413856
22186,30,2,2016/2/26,5.722768363
22187,30,1,2016/3/27,5.722768363
22188,30,1,2016/4/20,5.97467729
22189,35,1,2015/12/5,6.292054527
22190,30,1,2016/4/22,6.292054527
22191,25,1,2016/4/20,6.292054527
22192,35,2,2015/12/17,6.292054527
22193,45,1,2016/3/5,6.292054527
22194,30,1,2016/1/7,5.722768363
22195,30,1,2015/12/19,6.292054527
22196,25,1,2016/4/24,5.722768363
22197,35,2,2016/1/10,6.292054527
22198,30,1,2016/6/20,5.97467729
22199,30,1,2016/4/20,6.292054527
22200,45,1,2016/1/28,5.97467729
22201,30,1,2016/3/5,5.97467729
22202,35,1,2016/3/30,5.292153929
22203,45,1,2015/12/31,6.153413856
22204,35,1,2015/12/19,5.97467729
22205,40,1,2016/5/18,6.292054527
22206,25,1,2015/12/30,5.292153929
22207,35,2,2016/2/16,5.722768363
22208,30,1,2016/4/20,6.292054527
22209,30,1,2016/5/2,5.97467729
22210,25,1,2016/3/16,5.292153929
22211,40,1,2015/12/10,6.292054527
22212,25,1,2016/1/28,5.292153929
22213,50,1,2016/2/16,5.722768363
22214,30,1,2016/2/22,5.97467729
22215,35,1,2016/3/1,6.153413856
22216,30,1,2016/2/14,5.97467729
22217,30,2,2016/3/17,5.292153929
22218,30,1,2016/1/28,5.97467729
22219,30,2,2016/6/21,5.97467729
22220,30,1,2016/5/3,6.153413856
22221,30,1,2016/4/20,6.292054527
22222,40,1,2015/12/15,6.292054527
22223,30,1,2016/3/23,5.722768363
22224,45,1,2015/12/25,5.97467729
22225,40,2,2015/12/17,5.97467729
22226,25,2,2016/2/16,5.722768363
22227,30,1,2016/6/18,6.153413856
22228,30,1,2016/2/20,5.292153929
22229,30,1,2016/4/1,5.722768363
22230,25,1,2016/5/6,5.722768363
22231,30,1,2016/5/6,5.722768363
22232,30,1,2016/5/21,5.292153929
22233,35,2,2016/5/4,6.292054527
22234,25,1,2016/5/3,6.292054527
22235,35,1,2016/1/27,6.292054527
22236,40,1,2016/2/25,5.97467729
22237,40,1,2016/2/17,5.722768363
22238,30,1,2016/1/7,6.292054527
22239,35,1,2016/2/6,6.153413856
22240,30,1,2015/12/17,6.292054527
22241,30,1,2016/6/19,6.292054527
22242,30,1,2016/6/22,6.292054527
22243,25,1,2016/2/10,6.292054527
22244,30,2,2016/5/12,5.97467729
22245,40,1,2016/2/2,6.153413856
22246,35,1,2016/3/11,6.292054527
22247,40,1,2016/6/14,6.292054527
22248,30,1,2016/4/11,5.97467729
22249,35,1,2016/3/4,6.292054527
22250,35,1,2016/3/25,5.722768363
22251,45,1,2016/4/19,5.292153929
22252,30,1,2016/4/24,5.97467729
22253,35,2,2016/3/29,6.153413856
22254,25,1,2016/6/16,5.292153929
22255,25,1,2016/5/31,5.292153929
22256,25,1,2016/5/8,5.292153929
22257,30,1,2016/5/23,6.292054527
22258,25,1,2016/2/24,5.722768363
22259,35,1,2016/1/28,5.292153929
22260,25,1,2016/2/5,5.292153929
22261,25,1,2016/6/5,5.97467729
22262,30,1,2016/4/14,6.292054527
22263,35,1,2016/6/17,5.97467729
22264,40,1,2016/1/23,6.292054527
22265,25,1,2016/1/6,5.97467729
22266,50,1,2016/4/20,6.292054527
22267,35,1,2015/12/28,5.97467729
22268,35,1,2016/5/21,5.722768363
22269,25,1,2016/4/20,6.153413856
22270,30,1,2015/12/24,6.153413856
22271,45,1,2016/5/20,5.292153929
22272,45,1,2016/5/20,5.97467729
22273,30,1,2016/4/24,5.292153929
22274,30,1,2016/6/23,5.292153929
22275,40,1,2015/12/18,6.292054527
22276,50,2,2016/3/19,5.97467729
22277,35,1,2015/12/17,6.292054527
22278,45,1,2016/6/24,5.97467729
22279,30,2,2016/6/21,6.292054527
22280,35,1,2016/2/14,5.97467729
22281,40,1,2016/4/20,5.292153929
22282,25,1,2016/3/14,5.292153929
22283,40,1,2016/2/20,5.97467729
22284,30,1,2016/2/27,5.722768363
22285,50,1,2016/3/30,5.722768363
22286,35,1,2016/4/21,6.153413856
22287,40,1,2016/1/30,6.292054527
22288,35,1,2016/4/11,6.153413856
22289,30,2,2016/5/27,5.292153929
22290,30,1,2016/3/26,5.722768363
22291,35,2,2016/5/10,6.292054527
22292,35,1,2016/6/16,6.292054527
22293,30,2,2016/5/19,5.97467729
22294,30,1,2016/6/28,5.722768363
22295,25,1,2016/1/28,5.97467729
22296,40,1,2016/2/5,5.97467729
22297,35,1,2015/12/30,6.153413856
22298,45,1,2016/2/16,6.153413856
22299,40,1,2016/2/23,5.722768363
22300,35,1,2016/3/31,5.722768363
22301,30,1,2016/1/28,5.97467729
22302,30,1,2016/5/26,5.97467729
22303,30,1,2016/6/18,5.97467729
22304,30,2,2016/2/16,6.292054527
22305,35,1,2016/3/15,5.97467729
22306,35,1,2016/3/30,5.722768363
22307,25,1,2016/4/20,5.722768363
22308,30,1,2016/2/24,6.153413856
22309,30,2,2016/2/17,5.722768363
22310,35,1,2015/12/30,5.722768363
22311,30,1,2015/12/29,5.97467729
22312,30,1,2016/3/29,6.292054527
22313,40,1,2016/1/30,5.97467729
22314,30,1,2016/2/7,5.292153929
22315,45,1,2016/2/20,6.153413856
22316,30,1,2016/1/28,6.292054527
22317,35,1,2016/2/4,5.292153929
22318,30,1,2016/5/26,6.292054527
22319,30,1,2016/4/20,5.97467729
22320,30,2,2016/5/23,5.97467729
22321,40,1,2016/1/28,5.97467729
22322,35,1,2015/12/24,5.97467729
22323,50,1,2016/5/7,6.153413856
22324,35,1,2015/12/27,6.153413856
22325,30,1,2016/3/31,5.292153929
22326,40,1,2016/4/26,5.97467729
22327,40,1,2015/12/2,6.292054527
22328,35,1,2016/2/17,5.292153929
22329,25,2,2016/5/15,5.292153929
22330,25,1,2016/3/19,5.722768363
22331,40,1,2016/2/19,6.153413856
22332,35,1,2016/3/20,5.722768363
22333,35,1,2016/1/6,6.153413856
22334,30,2,2016/4/23,5.97467729
22335,30,1,2016/5/22,5.722768363
22336,45,1,2016/2/10,5.722768363
22337,40,1,2016/2/16,5.722768363
22338,30,2,2016/6/16,6.153413856
22339,40,1,2016/1/18,5.722768363
22340,35,2,2016/2/6,6.292054527
22341,35,1,2016/6/9,6.153413856
22342,35,1,2016/5/10,5.97467729
22343,40,1,2016/2/9,5.722768363
22344,30,1,2016/5/4,5.97467729
22345,35,2,2016/4/24,5.292153929
22346,30,1,2016/2/16,5.292153929
22347,30,1,2016/5/23,6.153413856
22348,25,2,2015/12/18,6.292054527
22349,30,1,2016/4/25,6.292054527
22350,35,1,2016/5/11,6.292054527
22351,35,1,2016/6/16,5.97467729
22352,30,1,2016/3/17,5.292153929
22353,25,1,2016/6/16,6.292054527
22354,45,1,2016/5/21,6.153413856
22355,45,1,2016/1/28,6.292054527
22356,30,1,2016/4/20,5.722768363
22357,30,1,2016/5/21,5.722768363
22358,35,1,2016/5/24,5.97467729
22359,30,1,2016/6/16,6.292054527
22360,35,1,2016/2/16,6.292054527
22361,35,1,2015/12/28,6.292054527
22362,35,2,2016/2/5,5.292153929
22363,40,1,2016/4/12,6.153413856
22364,30,1,2016/3/23,5.292153929
22365,30,1,2016/4/26,6.153413856
22366,35,2,2016/4/22,6.292054527
22367,30,1,2016/3/24,5.292153929
22368,30,1,2016/1/3,6.292054527
22369,35,1,2016/2/15,5.97467729
22370,40,1,2016/2/27,5.722768363
22371,30,1,2016/3/29,6.153413856
22372,45,1,2016/4/20,6.292054527
22373,25,1,2016/1/27,6.153413856
22374,35,1,2015/12/19,6.292054527
22375,45,1,2016/2/2,5.97467729
22376,30,1,2016/2/14,5.97467729
22377,35,1,2016/5/3,5.292153929
22378,30,1,2016/2/2,5.292153929
22379,25,2,2016/4/24,5.97467729
22380,30,2,2015/12/17,6.153413856
22381,40,1,2015/12/28,5.722768363
22382,35,1,2016/4/15,6.292054527
22383,25,1,2016/6/27,6.292054527
22384,30,1,2016/4/26,5.292153929
22385,25,1,2016/4/20,5.97467729
22386,35,2,2015/12/17,6.153413856
22387,35,2,2016/6/18,6.153413856
22388,25,1,2016/4/25,5.722768363
22389,35,1,2016/4/19,6.153413856
22390,30,1,2016/4/22,6.292054527
22391,25,1,2016/5/11,5.97467729
22392,30,1,2016/4/26,6.292054527
22393,40,1,2016/2/16,6.292054527
22394,30,1,2016/3/22,5.292153929
22395,35,1,2015/12/7,6.153413856
22396,30,1,2016/6/10,5.292153929
22397,25,1,2015/12/5,5.722768363
22398,25,1,2016/5/31,5.97467729
22399,30,1,2016/5/21,5.97467729
22400,25,1,2016/5/10,5.292153929
22401,30,1,2016/2/25,5.722768363
22402,30,1,2015/12/30,5.722768363
22403,30,1,2016/3/23,5.722768363
22404,30,1,2016/2/12,5.97467729
22405,40,1,2016/5/11,6.292054527
22406,25,1,2016/5/28,5.292153929
22407,35,1,2016/4/20,6.153413856
22408,30,1,2016/5/11,5.292153929
22409,35,1,2016/4/29,6.153413856
22410,35,1,2015/12/17,5.722768363
22411,30,1,2016/3/18,6.153413856
22412,30,1,2016/3/18,6.153413856
22413,30,1,2016/3/23,5.292153929
22414,35,2,2016/1/29,5.292153929
22415,30,1,2015/12/12,6.292054527
22416,35,2,2016/2/3,6.153413856
22417,35,1,2015/12/17,5.97467729
22418,35,1,2016/2/16,6.292054527
22419,25,1,2016/6/12,5.292153929
22420,25,2,2016/5/21,5.292153929
22421,30,1,2015/12/31,5.722768363
22422,30,1,2016/1/7,5.97467729
22423,30,1,2016/1/14,5.292153929
22424,25,2,2015/12/29,6.153413856
22425,40,1,2016/3/24,5.292153929
22426,40,1,2016/5/25,6.292054527
22427,35,2,2016/3/25,5.97467729
22428,30,1,2016/4/11,5.722768363
22429,30,1,2016/1/29,5.292153929
22430,25,1,2016/6/21,5.97467729
22431,25,2,2016/3/11,5.722768363
22432,25,1,2016/2/15,5.292153929
22433,30,1,2016/2/12,5.292153929
22434,35,1,2016/4/30,6.153413856
22435,25,1,2016/4/22,5.292153929
22436,35,1,2016/2/24,5.722768363
22437,30,1,2015/12/2,6.153413856
22438,25,1,2016/1/28,6.153413856
22439,45,1,2016/1/28,6.292054527
22440,40,2,2016/1/28,5.97467729
22441,20,2,2016/1/2,6.292054527
22442,30,2,2016/1/31,5.722768363
22443,40,1,2015/12/17,6.292054527
22444,50,2,2016/6/16,5.97467729
22445,35,1,2016/3/6,6.292054527
22446,35,1,2016/2/2,6.153413856
22447,35,1,2016/3/16,5.722768363
22448,30,2,2016/6/4,5.722768363
22449,25,1,2016/6/5,5.292153929
22450,30,2,2016/4/4,5.292153929
22451,30,1,2016/5/1,5.722768363
22452,35,2,2016/1/10,6.292054527
22453,30,1,2016/3/20,5.722768363
22454,40,1,2016/3/16,6.153413856
22455,35,2,2016/1/28,5.97467729
22456,50,1,2016/5/3,6.292054527
22457,30,1,2016/1/25,5.292153929
22458,30,1,2016/2/17,6.292054527
22459,35,1,2016/1/29,5.292153929
22460,40,1,2016/4/22,6.292054527
22461,30,1,2016/3/17,5.292153929
22462,45,2,2016/1/28,5.97467729
22463,30,2,2016/3/30,6.292054527
22464,30,2,2015/12/2,6.153413856
22465,40,2,2016/1/17,5.292153929
22466,35,1,2015/12/2,6.292054527
22467,45,1,2015/12/31,6.292054527
22468,30,1,2016/2/7,5.97467729
22469,30,1,2016/3/29,6.153413856
22470,40,1,2015/12/17,6.292054527
22471,35,1,2015/12/2,5.97467729
22472,30,1,2016/2/2,5.292153929
22473,30,1,2016/1/10,6.292054527
22474,35,1,2015/12/2,6.292054527
22475,35,1,2016/5/27,6.292054527
22476,35,1,2016/1/28,5.97467729
22477,35,1,2015/12/23,5.97467729
22478,30,1,2016/5/5,6.292054527
22479,30,1,2015/12/30,5.97467729
22480,25,1,2016/4/16,6.153413856
22481,30,1,2016/5/25,5.292153929
22482,30,1,2016/1/28,6.292054527
22483,20,2,2016/6/16,6.292054527
22484,30,1,2016/1/28,5.292153929
22485,25,1,2016/5/1,5.292153929
22486,35,1,2016/4/15,5.97467729
22487,30,2,2016/6/16,5.292153929
22488,30,1,2015/12/2,6.292054527
22489,25,1,2016/6/14,5.292153929
22490,25,1,2016/5/3,5.97467729
22491,35,1,2016/3/28,5.292153929
22492,40,2,2016/6/20,6.153413856
22493,40,1,2016/3/17,6.292054527
22494,30,1,2015/12/12,6.292054527
22495,40,1,2016/4/26,5.97467729
22496,40,1,2016/3/25,5.97467729
22497,30,1,2016/4/15,5.292153929
22498,40,1,2016/2/1,5.722768363
22499,30,1,2016/6/16,6.292054527
22500,45,1,2016/4/28,6.292054527
22501,25,1,2016/4/20,6.292054527
22502,25,1,2016/3/17,6.292054527
22503,40,1,2016/1/15,6.153413856
22504,35,1,2016/4/29,5.722768363
22505,35,2,2016/3/28,6.153413856
22506,35,1,2016/1/28,6.292054527
22507,30,1,2016/3/15,5.292153929
22508,35,1,2015/12/2,6.292054527
22509,30,1,2016/6/18,5.292153929
22510,30,1,2016/5/22,5.722768363
22511,45,1,2016/2/16,5.97467729
22512,25,1,2016/2/16,6.153413856
22513,35,1,2016/2/16,6.292054527
22514,30,2,2016/5/25,6.292054527
22515,35,1,2016/1/30,5.97467729
22516,30,1,2016/4/6,5.292153929
22517,30,1,2016/5/4,6.153413856
22518,35,1,2016/5/25,5.722768363
22519,35,1,2016/5/24,6.292054527
22520,25,1,2016/5/16,5.97467729
22521,40,1,2016/3/19,5.722768363
22522,30,2,2016/6/18,6.292054527
22523,30,1,2016/6/24,5.292153929
22524,25,1,2016/6/16,6.292054527
22525,25,1,2016/3/16,5.292153929
22526,35,1,2016/1/13,6.292054527
22527,45,1,2016/3/25,5.722768363
22528,35,1,2016/4/21,6.153413856
22529,40,1,2016/1/27,5.97467729
22530,40,1,2016/4/12,5.722768363
22531,30,1,2016/5/6,5.97467729
22532,35,1,2015/12/17,5.97467729
22533,30,1,2016/2/16,5.97467729
22534,25,1,2016/4/20,6.153413856
22535,35,1,2016/3/23,5.722768363
22536,35,1,2015/12/29,5.722768363
22537,35,1,2015/12/30,6.292054527
22538,35,1,2016/3/29,5.292153929
22539,35,1,2016/6/8,5.292153929
22540,30,2,2016/4/27,6.292054527
22541,35,2,2016/5/2,5.292153929
22542,30,1,2016/1/28,5.292153929
22543,35,1,2016/3/7,5.97467729
22544,35,1,2016/1/28,5.292153929
22545,30,1,2015/12/2,6.153413856
22546,30,1,2016/1/12,5.722768363
22547,40,1,2016/3/15,5.722768363
22548,35,1,2015/12/5,6.292054527
22549,30,1,2016/6/8,5.97467729
22550,25,1,2016/4/17,5.292153929
22551,30,1,2015/12/2,6.292054527
22552,30,2,2016/3/21,5.722768363
22553,40,1,2016/1/29,6.153413856
22554,30,1,2015/12/17,5.722768363
22555,45,1,2016/1/8,5.97467729
22556,35,1,2016/3/30,6.153413856
22557,30,1,2015/12/3,6.292054527
22558,40,1,2016/3/7,5.97467729
22559,35,1,2016/3/20,5.722768363
22560,25,1,2016/2/24,5.722768363
22561,25,1,2016/1/6,5.722768363
22562,35,1,2016/5/21,6.292054527
22563,30,2,2016/1/10,6.153413856
22564,30,1,2016/1/28,5.97467729
22565,25,1,2016/3/22,5.292153929
22566,30,1,2016/5/30,6.292054527
22567,25,1,2016/5/24,6.153413856
22568,30,1,2016/4/27,6.153413856
22569,25,1,2016/3/16,5.292153929
22570,25,1,2016/4/15,6.292054527
22571,35,1,2015/12/15,5.722768363
22572,35,2,2016/5/4,5.292153929
22573,35,1,2016/6/10,5.292153929
22574,45,1,2015/12/3,6.292054527
22575,30,1,2016/5/19,5.97467729
22576,30,1,2016/2/22,5.97467729
22577,40,1,2016/6/16,6.292054527
22578,35,2,2016/6/30,5.292153929
22579,30,1,2016/4/20,6.292054527
22580,25,1,2016/3/23,5.292153929
22581,30,2,2016/3/14,5.722768363
22582,30,1,2016/4/23,6.292054527
22583,30,1,2016/2/20,6.292054527
22584,45,1,2016/4/27,5.292153929
22585,25,1,2016/3/10,5.97467729
22586,35,1,2016/5/11,5.292153929
22587,25,1,2016/6/15,6.292054527
22588,40,1,2016/3/10,5.292153929
22589,25,1,2016/4/23,5.722768363
22590,50,1,2016/1/29,5.722768363
22591,40,1,2016/1/28,6.153413856
22592,30,2,2016/6/16,5.292153929
22593,35,1,2016/2/3,5.722768363
22594,35,2,2016/2/16,5.722768363
22595,30,1,2016/4/15,5.97467729
22596,40,1,2016/5/22,6.292054527
22597,30,1,2016/3/11,5.292153929
22598,25,1,2016/6/17,5.722768363
22599,35,1,2016/3/29,5.722768363
22600,35,2,2015/12/31,5.97467729
22601,30,1,2016/4/20,5.97467729
22602,35,2,2016/6/16,6.292054527
22603,30,2,2016/5/8,5.722768363
22604,40,1,2015/12/20,5.97467729
22605,35,1,2016/1/28,6.292054527
22606,30,2,2016/5/6,5.722768363
22607,30,1,2016/3/5,5.97467729
22608,35,1,2015/12/17,6.292054527
22609,30,1,2016/6/2,6.153413856
22610,25,1,2016/4/20,6.153413856
22611,40,1,2016/1/9,5.97467729
22612,35,2,2016/3/27,6.292054527
22613,25,1,2016/4/27,6.292054527
22614,25,1,2016/1/28,5.97467729
22615,30,2,2016/1/28,5.292153929
22616,35,1,2016/4/14,6.292054527
22617,40,2,2016/6/17,5.97467729
22618,40,1,2016/2/16,6.292054527
22619,30,1,2015/12/31,5.722768363
22620,25,2,2016/2/3,5.292153929
22621,25,1,2015/12/28,5.292153929
22622,45,1,2016/5/17,5.292153929
22623,25,1,2016/5/10,5.292153929
22624,30,2,2016/6/18,5.97467729
22625,30,1,2016/1/29,6.292054527
22626,50,1,2016/1/4,5.722768363
22627,35,2,2016/1/6,6.292054527
22628,40,1,2016/4/28,6.292054527
22629,30,2,2016/3/19,5.292153929
22630,40,1,2016/6/5,5.97467729
22631,25,1,2016/4/14,5.97467729
22632,30,1,2016/3/26,5.722768363
22633,30,1,2016/2/12,5.722768363
22634,35,1,2016/6/21,6.292054527
22635,40,1,2016/1/28,5.97467729
22636,35,1,2016/1/6,6.292054527
22637,30,2,2016/3/18,5.722768363
22638,25,1,2016/4/24,6.153413856
22639,25,1,2016/4/15,5.97467729
22640,35,1,2016/1/27,5.292153929
22641,25,2,2016/5/4,5.292153929
22642,40,1,2016/1/28,6.292054527
22643,25,1,2016/4/15,5.97467729
22644,25,2,2015/12/10,6.153413856
22645,35,1,2015/12/21,6.292054527
22646,25,1,2016/2/8,5.722768363
22647,30,1,2016/4/17,6.292054527
22648,40,1,2016/2/7,6.153413856
22649,25,1,2016/4/23,5.97467729
22650,30,1,2016/6/23,5.722768363
22651,40,1,2015/12/31,5.292153929
22652,30,1,2016/5/28,6.292054527
22653,40,1,2016/5/17,6.292054527
22654,35,1,2016/6/4,5.97467729
22655,35,1,2016/5/19,5.97467729
22656,35,2,2016/1/28,5.292153929
22657,30,1,2016/4/20,6.292054527
22658,30,1,2015/12/20,5.97467729
22659,40,1,2016/6/22,6.292054527
22660,35,2,2016/1/30,5.97467729
22661,25,1,2016/3/23,5.292153929
22662,30,1,2016/1/28,5.97467729
22663,40,1,2015/12/17,5.97467729
22664,40,1,2015/12/18,6.292054527
22665,30,1,2016/2/12,6.292054527
22666,35,1,2016/2/7,6.292054527
22667,40,1,2016/2/8,6.153413856
22668,40,1,2016/2/17,6.292054527
22669,30,1,2016/2/6,6.292054527
22670,35,1,2016/4/14,5.97467729
22671,30,1,2016/5/2,5.97467729
22672,25,1,2016/5/27,5.97467729
22673,30,1,2015/12/27,5.97467729
22674,30,1,2016/2/16,5.292153929
22675,30,2,2016/4/26,5.292153929
22676,25,1,2016/4/11,5.292153929
22677,30,1,2016/4/24,6.153413856
22678,40,1,2016/5/14,6.292054527
22679,30,2,2015/12/17,6.153413856
22680,40,1,2016/5/21,6.153413856
22681,30,1,2016/1/6,5.97467729
22682,30,1,2016/5/31,5.722768363
22683,40,2,2016/2/25,6.153413856
22684,25,1,2016/4/28,6.292054527
22685,30,1,2015/12/12,5.722768363
22686,30,1,2016/5/12,6.153413856
22687,25,1,2016/6/16,5.292153929
22688,40,1,2016/3/22,5.722768363
22689,25,1,2016/4/20,6.292054527
22690,30,1,2016/2/4,5.97467729
22691,35,1,2016/6/20,5.97467729
22692,35,1,2016/5/23,5.292153929
22693,25,2,2016/4/14,5.292153929
22694,30,1,2016/6/16,6.153413856
22695,30,1,2016/1/29,6.153413856
22696,35,1,2016/1/28,6.292054527
22697,30,1,2016/4/24,6.292054527
22698,25,2,2016/6/11,5.97467729
22699,30,1,2016/4/13,5.292153929
22700,40,1,2016/2/1,5.97467729
22701,30,1,2016/3/23,5.292153929
22702,35,1,2016/5/6,5.97467729
22703,30,1,2016/4/21,5.722768363
22704,30,1,2015/12/25,6.153413856
22705,30,1,2016/3/9,5.97467729
22706,25,1,2015/12/3,5.722768363
22707,50,1,2016/1/29,6.292054527
22708,30,1,2016/4/8,5.292153929
22709,25,1,2015/12/17,5.97467729
22710,30,1,2016/4/20,6.153413856
22711,40,1,2015/12/17,6.292054527
22712,40,1,2016/5/28,5.97467729
22713,25,1,2016/5/22,5.292153929
22714,35,2,2016/5/13,6.292054527
22715,30,1,2016/1/29,5.292153929
22716,35,2,2015/12/30,6.153413856
22717,30,1,2016/5/12,5.97467729
22718,30,1,2016/2/16,5.97467729
22719,35,1,2016/3/22,5.722768363
22720,30,1,2016/4/20,5.292153929
22721,25,1,2016/1/5,5.97467729
22722,45,1,2015/12/29,6.292054527
22723,40,1,2016/6/7,5.97467729
22724,30,1,2015/12/28,5.97467729
22725,35,1,2016/1/30,6.292054527
22726,30,1,2016/2/15,5.722768363
22727,30,1,2016/6/19,5.292153929
22728,30,1,2016/1/3,5.722768363
22729,35,1,2015/12/16,5.722768363
22730,40,1,2016/2/7,5.722768363
22731,30,1,2015/12/15,5.292153929
22732,45,1,2016/2/2,6.292054527
22733,35,1,2016/5/15,5.97467729
22734,35,1,2016/5/25,6.292054527
22735,25,1,2016/4/14,5.97467729
22736,25,1,2016/1/31,5.97467729
22737,30,1,2016/4/16,6.153413856
22738,30,1,2016/3/31,5.292153929
22739,30,1,2016/3/13,6.292054527
22740,40,2,2016/3/17,5.722768363
22741,30,1,2016/6/2,6.292054527
22742,45,1,2016/5/15,5.722768363
22743,30,1,2016/4/15,5.97467729
22744,25,2,2016/1/20,6.292054527
22745,40,1,2015/12/17,5.722768363
22746,25,2,2016/2/8,5.292153929
22747,35,1,2016/5/11,5.97467729
22748,30,1,2016/1/29,5.722768363
22749,35,1,2016/3/18,6.153413856
22750,25,1,2016/6/9,5.292153929
22751,30,1,2016/4/21,6.292054527
22752,35,1,2016/2/11,6.153413856
22753,40,1,2016/3/22,5.722768363
22754,30,1,2016/6/17,6.292054527
22755,25,1,2016/6/22,5.292153929
22756,25,1,2016/5/24,5.292153929
22757,25,1,2016/1/29,5.722768363
22758,35,1,2016/5/21,6.292054527
22759,40,1,2016/5/29,5.292153929
22760,30,1,2016/4/14,6.292054527
22761,50,1,2016/3/16,5.292153929
22762,25,2,2016/3/13,5.97467729
22763,25,1,2016/2/15,5.722768363
22764,35,1,2015/12/5,5.722768363
22765,50,1,2016/1/30,6.292054527
22766,30,1,2016/2/16,6.153413856
22767,30,1,2016/3/24,5.97467729
22768,35,1,2016/6/3,5.292153929
22769,40,1,2016/1/28,5.97467729
22770,30,1,2016/1/28,5.97467729
22771,30,1,2016/2/19,6.153413856
22772,25,2,2016/3/22,5.292153929
22773,30,1,2016/6/22,5.97467729
22774,30,1,2016/3/29,6.153413856
22775,30,1,2016/5/7,5.722768363
22776,45,1,2016/4/16,6.292054527
22777,40,1,2016/3/1,6.153413856
22778,25,1,2016/1/28,5.292153929
22779,30,1,2016/6/27,5.97467729
22780,35,1,2016/3/29,5.292153929
22781,25,1,2016/3/13,5.292153929
22782,45,2,2016/1/28,5.97467729
22783,25,1,2016/4/20,5.292153929
22784,30,1,2015/12/17,5.292153929
22785,30,2,2016/6/16,5.97467729
22786,45,1,2016/5/24,5.97467729
22787,25,1,2016/3/29,5.292153929
