,active_ability
22568,0
22569,12.66666667
22570,3.333333333
22571,0
22572,0.666666667
22573,1.333333333
22574,5
22575,0.333333333
22576,2.666666667
22577,1
22578,3.333333333
22579,0
22580,13
22581,4.333333333
22582,0.333333333
22583,7
22584,2.666666667
22585,1.333333333
22586,2.333333333
22587,11.66666667
22588,14.66666667
22589,8.333333333
22590,1.666666667
22591,0.333333333
22592,0
22593,0.333333333
22594,2.666666667
22595,0
22596,0
22597,2.333333333
22598,0
22599,7.333333333
22600,3.666666667
22601,0
22602,4.333333333
22603,7.333333333
22604,0
22605,2.666666667
22606,0.666666667
22607,0
22608,0
22609,7.666666667
22610,0
22611,4.666666667
22612,2.666666667
22613,9.666666667
22614,0
22615,5
22616,3.333333333
22617,0
22618,0
22619,1.333333333
22620,1.666666667
22621,2.333333333
22622,2.333333333
22623,1
22624,0.333333333
22625,1
22626,1.666666667
22627,6.333333333
22628,2.333333333
22629,2.666666667
22630,0.333333333
22631,0.333333333
22632,6.666666667
22633,1
22634,0
22635,1
22636,0
22637,28.66666667
22638,2
22639,1.333333333
22640,0
22641,3.333333333
22642,0.666666667
22643,5
22644,1.666666667
22645,4.666666667
22646,1.666666667
22647,5
22648,2.333333333
22649,0.333333333
22650,5.666666667
22651,3.333333333
22652,5.666666667
22653,0.666666667
22654,1
22655,0.333333333
22656,0
22657,4.666666667
22658,1.333333333
22659,2.333333333
22660,13.66666667
22661,0.333333333
22662,8
22663,1.333333333
22664,1.333333333
22665,2.666666667
22666,0.666666667
22667,0
22668,6.333333333
22669,1.666666667
22670,3
22671,0.666666667
22672,1.666666667
22673,0
22674,0.666666667
22675,2.333333333
22676,8.666666667
22677,1
22678,4.666666667
22679,0
22680,9
22681,0
22682,0
22683,1.666666667
22684,1
22685,2.666666667
22686,2.333333333
22687,3.666666667
22688,10
22689,4
22690,0.666666667
22691,2.666666667
22692,2.333333333
22693,0
22694,3.666666667
22695,1.333333333
22696,1
22697,0
22698,2
22699,1
22700,0.666666667
22701,0
22702,0
22703,0.666666667
22704,4.333333333
22705,16.33333333
22706,0
22707,0.666666667
22708,7.666666667
22709,1
22710,0.666666667
22711,0.666666667
22712,0.333333333
22713,0
22714,1.333333333
22715,0.666666667
22716,1.333333333
22717,0
22718,9.333333333
22719,9
22720,5
22721,1.333333333
22722,0
22723,21.33333333
22724,0
22725,0
22726,3.666666667
22727,4.666666667
22728,1
22729,3.333333333
22730,3.666666667
22731,0
22732,0
22733,1
22734,4.666666667
22735,3.333333333
22736,8.333333333
22737,2.333333333
22738,3.333333333
22739,3.333333333
22740,5
22741,1.333333333
22742,1.666666667
22743,0.333333333
22744,0
22745,0
22746,1.333333333
22747,0
22748,6.666666667
22749,0
22750,3.666666667
22751,0.666666667
22752,9
22753,2.666666667
22754,6.333333333
22755,0.666666667
22756,6.666666667
22757,0.666666667
22758,0
22759,24.33333333
22760,0
22761,0.666666667
22762,3.666666667
22763,1.333333333
22764,0
22765,0
22766,22.66666667
22767,0.333333333
22768,1.666666667
22769,1.666666667
22770,0.666666667
22771,1.666666667
22772,0
22773,1.333333333
22774,0
22775,0
22776,1.666666667
22777,3.666666667
22778,1.666666667
22779,0.666666667
22780,6.333333333
22781,2.333333333
22782,1
22783,1
22784,0
22785,1
22786,1
22787,2.333333333
22788,0
22789,3
22790,0
22791,0
22792,2.333333333
22793,1
22794,5.666666667
22795,0
22796,1
22797,8
22798,0
22799,0
22800,4
22801,2.333333333
22802,3
22803,3.666666667
22804,0
22805,2
22806,0.666666667
22807,2
22808,0.666666667
22809,0
22810,1.666666667
22811,1
22812,0
22813,0
22814,1
22815,2
22816,3
22817,0
22818,0.666666667
22819,0
22820,4.666666667
22821,1.333333333
22822,0
22823,2
22824,3.333333333
22825,3
22826,1.666666667
22827,0.333333333
22828,0
22829,2.666666667
22830,1
22831,0.333333333
22832,1.333333333
22833,3.333333333
22834,0
22835,3.666666667
22836,0
22837,2.666666667
22838,0
22839,0
22840,2.333333333
22841,12.33333333
22842,0
22843,6
22844,6.666666667
22845,6
22846,0.333333333
22847,3.333333333
22848,0.666666667
22849,0.666666667
22850,3.666666667
22851,3
22852,1
22853,3
22854,0.666666667
22855,0.333333333
22856,0
22857,0
22858,1.333333333
22859,2.333333333
22860,0.333333333
22861,3.666666667
22862,0.333333333
22863,2.333333333
22864,1.666666667
22865,4.666666667
22866,1.333333333
22867,0
22868,0.333333333
22869,1
22870,0.333333333
22871,6.333333333
22872,2.333333333
22873,0.333333333
22874,2.333333333
22875,2.666666667
22876,0
22877,0.333333333
22878,0
22879,0
22880,0
22881,8
22882,1.333333333
22883,13
22884,0
22885,0
22886,2.666666667
22887,1
22888,0
22889,3.666666667
22890,0.666666667
22891,5
22892,0
22893,0
22894,0.333333333
22895,1.333333333
22896,7.666666667
22897,2.666666667
22898,1
22899,0
22900,4.666666667
22901,0.333333333
22902,0
22903,1
22904,1.333333333
22905,4
22906,0.666666667
22907,0.666666667
22908,0
22909,3.333333333
22910,4.666666667
22911,0
22912,0
22913,4
22914,0.666666667
22915,0.333333333
22916,2.666666667
22917,2.333333333
22918,0.333333333
22919,2
22920,0
22921,11
22922,5.333333333
22923,1
22924,0.666666667
22925,5
22926,9.333333333
22927,0
22928,6
22929,0.333333333
22930,1.666666667
22931,6.333333333
22932,0.333333333
22933,3.666666667
22934,2
22935,26.33333333
22936,0
22937,0.666666667
22938,2
22939,2.666666667
22940,0
22941,0.333333333
22942,4
22943,0.333333333
22944,2.666666667
22945,1.333333333
22946,0.666666667
22947,0
22948,2.666666667
22949,1.333333333
22950,1
22951,6.333333333
22952,3.333333333
22953,1.666666667
22954,9.666666667
22955,0
22956,3.333333333
22957,0.333333333
22958,1.333333333
22959,0.666666667
22960,0
22961,4.333333333
22962,0.666666667
22963,5.333333333
22964,0
22965,9.333333333
22966,0
22967,2.333333333
22968,8
22969,0
22970,0.333333333
22971,1
22972,0.666666667
22973,0.333333333
22974,1.333333333
22975,0.333333333
22976,7.666666667
22977,3
22978,4.666666667
22979,1.333333333
22980,1
22981,1.333333333
22982,0
22983,2
22984,18.33333333
22985,14.33333333
22986,4
22987,2.666666667
22988,7.666666667
22989,0.333333333
22990,0
22991,1
22992,9.666666667
22993,0.666666667
22994,0
22995,11.33333333
22996,0
22997,0
22998,0.666666667
22999,1
23000,0.333333333
23001,0
23002,0
23003,10
23004,3
23005,0
23006,7
23007,6.333333333
23008,0
23009,0
23010,1.666666667
23011,2
23012,0
23013,2
23014,3.666666667
23015,5.333333333
23016,9.666666667
23017,0.333333333
23018,0
23019,1.333333333
23020,0.333333333
23021,2
23022,4
23023,0.666666667
23024,1.333333333
23025,0
23026,5.333333333
23027,0
23028,0
23029,8
23030,2
23031,10.33333333
23032,10
23033,8
23034,0.666666667
23035,0
23036,0
23037,5.333333333
23038,7.333333333
23039,0.333333333
23040,3
23041,0
23042,4
23043,0
23044,10.66666667
23045,0.333333333
23046,1
23047,4.333333333
23048,6
23049,2
23050,0
23051,3
23052,0.333333333
23053,1
23054,0
23055,0.666666667
23056,2.333333333
23057,4.666666667
23058,2.333333333
23059,6
23060,1.333333333
23061,2.666666667
23062,5.666666667
23063,11.33333333
23064,0
23065,2.666666667
23066,0
23067,1
23068,2.333333333
23069,1
23070,8
23071,0.333333333
23072,0
23073,0
23074,0
23075,0.666666667
23076,7
23077,3
23078,1.333333333
23079,0
23080,0.333333333
23081,4.333333333
23082,0
23083,1
23084,0
23085,6
23086,0
23087,0
23088,0
23089,1
23090,0
23091,2.666666667
23092,0
23093,1.333333333
23094,0.666666667
23095,0.333333333
23096,0.666666667
23097,0
23098,1
23099,7
23100,1.333333333
23101,2.333333333
23102,4.666666667
23103,3
23104,0
23105,0
23106,0
23107,0
23108,0.333333333
23109,1
23110,0
23111,4.666666667
23112,1
23113,0
23114,2
23115,3.666666667
23116,0
23117,0
23118,0
23119,0.333333333
23120,1.333333333
23121,3
23122,2.666666667
23123,0
23124,0.333333333
23125,3.333333333
23126,1
23127,0
23128,0
23129,3.333333333
23130,0
23131,3
23132,4.333333333
23133,5.333333333
23134,1
23135,1.333333333
23136,4.666666667
23137,10.66666667
23138,4.333333333
23139,1.333333333
23140,6.666666667
23141,0.333333333
23142,0.333333333
23143,0
23144,4.666666667
23145,3
23146,2
23147,2.666666667
23148,29.33333333
23149,8.666666667
23150,3
23151,7
23152,0
23153,2
23154,0.666666667
23155,0.333333333
23156,0
23157,5.333333333
23158,7.333333333
23159,3.666666667
23160,0.333333333
23161,0.333333333
23162,3.333333333
23163,2.333333333
23164,2.333333333
23165,5
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,2
23173,0
23174,0
23175,2.333333333
23176,0
23177,4.666666667
23178,1.333333333
23179,11.66666667
23180,0
23181,0
23182,0
23183,0.333333333
23184,0.666666667
23185,0
23186,0.333333333
23187,0
23188,5.666666667
23189,0.333333333
23190,1.666666667
23191,1.666666667
23192,0.666666667
23193,14.66666667
23194,4
23195,3
23196,2.333333333
23197,0.333333333
23198,8.333333333
23199,7.666666667
23200,1
23201,0
23202,2.333333333
23203,0.333333333
23204,2.666666667
23205,1.666666667
23206,2.666666667
23207,1.666666667
23208,0.333333333
23209,5.666666667
23210,1.333333333
23211,2.666666667
23212,0
23213,1.666666667
23214,2
23215,1.333333333
23216,1.333333333
23217,5.666666667
23218,0.333333333
23219,3.666666667
23220,6
23221,0
23222,0
23223,0
23224,0
23225,0
23226,3
23227,4
23228,0.333333333
23229,1
23230,7
23231,5
23232,3
23233,7.333333333
23234,1.333333333
23235,0
23236,0
23237,0
23238,1.333333333
23239,0
23240,0.333333333
23241,0.666666667
23242,1.333333333
23243,0
23244,1.333333333
23245,1.666666667
23246,7.666666667
23247,4.666666667
23248,16.33333333
23249,0
23250,3.666666667
23251,0.333333333
23252,0
23253,0.333333333
23254,0
23255,2.666666667
23256,4.333333333
23257,2.333333333
23258,0
23259,5
23260,1
23261,0.666666667
23262,2.666666667
23263,0
23264,0.666666667
23265,0
23266,3.333333333
23267,4.333333333
23268,0
23269,0.666666667
23270,9
23271,0
23272,0
23273,4.333333333
23274,1.333333333
23275,7.666666667
23276,0
23277,5
23278,0
23279,10.66666667
23280,5
23281,3.666666667
23282,0
23283,0
23284,1
23285,0.666666667
23286,2
23287,2
23288,0
23289,1.333333333
23290,1
23291,0
23292,2
23293,2.333333333
23294,0
23295,7.666666667
23296,30.66666667
23297,7.666666667
23298,0
23299,0.666666667
23300,11
23301,7.666666667
23302,2
23303,6.666666667
23304,5.666666667
23305,3.666666667
23306,0.666666667
23307,0
23308,0.666666667
23309,1.666666667
23310,6
23311,0
23312,4.333333333
23313,4
23314,0.333333333
23315,0.666666667
23316,0.666666667
23317,0
23318,1.666666667
23319,3.333333333
23320,0.333333333
23321,2.666666667
23322,0
23323,0
23324,0.666666667
23325,3.333333333
23326,0
23327,3.666666667
23328,0
23329,0
23330,7.333333333
23331,6.666666667
23332,1.333333333
23333,2
23334,2.333333333
23335,1.333333333
23336,0.666666667
23337,0.666666667
23338,0.333333333
23339,0
23340,0.666666667
23341,0
23342,2.333333333
23343,9
23344,0
23345,4
23346,2
23347,4
23348,3
23349,3.666666667
23350,0
23351,5.333333333
23352,1.333333333
23353,0
23354,1.333333333
23355,0
23356,0
23357,9.666666667
23358,8.666666667
23359,1.333333333
23360,0.666666667
23361,0.666666667
23362,4
23363,0
23364,2
23365,1.333333333
23366,0.666666667
23367,6.666666667
23368,10
23369,1.666666667
23370,3
23371,11
23372,1.666666667
23373,2
23374,2.666666667
23375,6.333333333
23376,0
23377,6.666666667
23378,1
23379,1
23380,1
23381,0
23382,3.333333333
23383,0
23384,30.66666667
23385,13.66666667
23386,7.333333333
23387,0.333333333
23388,0
23389,0.333333333
23390,1.666666667
23391,0.333333333
23392,2.333333333
23393,0
23394,5.333333333
23395,13.33333333
23396,4.666666667
23397,1.333333333
23398,0.333333333
23399,5
23400,3.666666667
23401,0
23402,0
23403,1
23404,1.666666667
23405,0
23406,0
23407,4.333333333
23408,0
23409,0.333333333
23410,0
23411,2.333333333
23412,5.333333333
23413,0
23414,3.666666667
23415,0.333333333
23416,0.666666667
23417,6.333333333
23418,3.666666667
23419,0
23420,1.333333333
23421,0.666666667
23422,4
23423,1
23424,0
23425,1.333333333
23426,5
23427,0.333333333
23428,0
23429,0.666666667
23430,0
23431,1
23432,7.333333333
23433,0
23434,2.666666667
23435,0.333333333
23436,0.666666667
23437,0.666666667
23438,1.333333333
23439,0
23440,3.333333333
23441,6.666666667
23442,0.666666667
23443,1
23444,4.666666667
23445,1
23446,0
23447,0
23448,12
23449,0
23450,1.666666667
23451,0.666666667
23452,1
23453,0.333333333
23454,4.666666667
23455,0
23456,2.333333333
23457,10
23458,1
23459,6.333333333
23460,0.666666667
23461,0.333333333
23462,10
23463,0
23464,0.333333333
23465,0
23466,4.333333333
23467,0.333333333
23468,5
23469,0.333333333
23470,0.333333333
23471,1
23472,0
23473,2
23474,0
23475,0
23476,0
23477,9.333333333
23478,11
23479,0
23480,2
23481,4.666666667
23482,1.333333333
23483,0
23484,2.666666667
23485,0
23486,5
23487,1
23488,10.66666667
23489,0.333333333
23490,3.666666667
23491,1.666666667
23492,4
23493,0
23494,0.666666667
23495,0
23496,3.333333333
23497,0.333333333
23498,2.333333333
23499,0
23500,0
23501,3
23502,0
23503,4.333333333
23504,5.666666667
23505,2
23506,17.66666667
23507,1
23508,1.333333333
23509,1.333333333
23510,0.666666667
23511,2.333333333
23512,2.333333333
23513,1.333333333
23514,1
23515,3.333333333
23516,6.333333333
23517,7.666666667
23518,0
23519,2
23520,1
23521,2.333333333
23522,0
23523,4.666666667
23524,0.333333333
23525,1.333333333
23526,2
23527,10
23528,8.666666667
23529,8.666666667
23530,0
23531,5.666666667
23532,5.333333333
23533,3.333333333
23534,12
23535,1.666666667
23536,0
23537,4.333333333
23538,3
23539,0
23540,0
23541,2.666666667
23542,6.333333333
23543,1.666666667
23544,4
23545,3
23546,5.666666667
23547,1.333333333
23548,1
23549,0
23550,0
23551,2.333333333
23552,3.666666667
23553,0.666666667
23554,4
23555,15
23556,5.333333333
23557,5.666666667
23558,1
23559,8.333333333
23560,0
23561,1.333333333
23562,0.666666667
23563,2.333333333
23564,3.666666667
23565,0
23566,4.333333333
23567,1
23568,0
23569,0.666666667
23570,0
23571,2
23572,3
23573,0.666666667
23574,0
23575,0.333333333
23576,2.333333333
23577,9
23578,0
23579,4.666666667
23580,0.333333333
23581,0.666666667
23582,0
23583,5
23584,0.666666667
23585,0.666666667
23586,10.66666667
23587,6.666666667
23588,0
23589,0.333333333
23590,5
23591,3.666666667
23592,0.666666667
23593,0
23594,0
23595,0.666666667
23596,1.666666667
23597,3
23598,2.333333333
23599,1.333333333
23600,1.666666667
23601,1.666666667
23602,0.666666667
23603,40.33333333
23604,0
23605,10.33333333
23606,3
23607,0.666666667
23608,3
23609,8.666666667
23610,4.333333333
23611,0.333333333
23612,0
23613,0.666666667
23614,1
23615,6
23616,2.666666667
23617,0.666666667
23618,0.333333333
23619,0
23620,4.333333333
23621,0.333333333
23622,15.66666667
23623,14.66666667
23624,3
23625,1.333333333
23626,0.666666667
23627,0
23628,2.333333333
23629,7.666666667
23630,0
23631,4
23632,2.666666667
23633,1.333333333
23634,0.333333333
23635,0.666666667
23636,0.666666667
23637,1
23638,6
23639,7.666666667
23640,0
23641,6.666666667
23642,0
23643,0
23644,0
23645,18.33333333
23646,2.333333333
23647,2
23648,0.666666667
23649,0
23650,10
23651,0
23652,2
23653,0.666666667
23654,0
23655,0
23656,1
23657,1
23658,0
23659,0
23660,4.666666667
23661,5
23662,0
23663,4.666666667
23664,1.333333333
23665,6.333333333
23666,1
23667,2
23668,0
23669,5
23670,7.666666667
23671,2.333333333
23672,0
23673,2
23674,2.333333333
23675,12.33333333
23676,0
23677,6.666666667
23678,3
23679,1.333333333
23680,0
23681,0.333333333
23682,1.666666667
23683,2.666666667
23684,2.333333333
23685,0.666666667
23686,7.333333333
23687,9
23688,0
23689,2.666666667
23690,1
23691,5.666666667
23692,2.333333333
23693,0.333333333
23694,5
23695,0.333333333
23696,0.333333333
23697,2.333333333
23698,0.333333333
23699,1.666666667
23700,0.666666667
23701,8.666666667
23702,5.666666667
23703,1
23704,26.66666667
23705,1.333333333
23706,2.666666667
23707,7.666666667
23708,0.333333333
23709,7
23710,4.666666667
23711,0
23712,1
23713,20.33333333
23714,16
23715,3.333333333
23716,0
23717,0
23718,2
23719,0.333333333
23720,0
23721,4.666666667
23722,0.333333333
23723,0
23724,1.333333333
23725,0.333333333
23726,0.333333333
23727,0
23728,4.666666667
23729,3
23730,9
23731,0
23732,2
23733,0.666666667
23734,0
23735,0.333333333
23736,1
23737,7.333333333
23738,1.666666667
23739,0.666666667
23740,5.333333333
23741,0.666666667
23742,2
23743,0
23744,1.333333333
23745,0.666666667
23746,0.333333333
23747,1.333333333
23748,3.333333333
23749,0
23750,0
23751,2
23752,0
23753,11.66666667
23754,7
23755,4.333333333
23756,3
23757,0
23758,0
23759,0
23760,3.333333333
23761,1.333333333
23762,2.666666667
23763,0.666666667
23764,1.666666667
23765,6.333333333
23766,0
23767,1
23768,0
23769,2.333333333
23770,2
23771,0
23772,9
23773,1.666666667
23774,0
23775,1.333333333
23776,0.666666667
23777,0.666666667
23778,4
23779,1.666666667
23780,3.666666667
23781,9
23782,0
23783,0
23784,0.666666667
23785,3
23786,1.666666667
23787,3
23788,0
23789,2.333333333
23790,0
23791,0
23792,0.666666667
23793,0.333333333
23794,0
23795,0
23796,0.666666667
23797,10.66666667
23798,1.333333333
23799,0.666666667
23800,0
23801,0.333333333
23802,1
23803,2.333333333
23804,5.333333333
23805,1
23806,2.333333333
23807,1
23808,1.333333333
23809,1
23810,8
23811,0.333333333
23812,4
23813,1.333333333
23814,1
23815,3.666666667
23816,8.333333333
23817,4
23818,0.666666667
23819,3.333333333
23820,0
23821,0
23822,0
23823,0
23824,0.333333333
23825,0.333333333
23826,0.333333333
23827,1.333333333
23828,1.333333333
23829,0.666666667
23830,2.333333333
23831,8.333333333
23832,0
23833,14
23834,0.666666667
23835,0
23836,1
23837,0
23838,5.333333333
23839,6
23840,3.333333333
23841,1
23842,1.666666667
23843,0
23844,0
23845,12.66666667
23846,2.666666667
23847,1
23848,6.666666667
23849,0.333333333
23850,1.666666667
23851,2.333333333
23852,3.333333333
23853,4.333333333
23854,0.666666667
23855,0
23856,9.666666667
23857,0
23858,1
23859,8
23860,2.333333333
23861,0
23862,2.666666667
23863,2
23864,1.333333333
23865,6.666666667
23866,0.333333333
23867,0.333333333
23868,3.666666667
23869,1.333333333
23870,1
23871,1.666666667
23872,4
23873,0.333333333
23874,1
23875,8.666666667
23876,0
23877,2.333333333
23878,4.666666667
23879,1
23880,0
23881,0.333333333
23882,0.666666667
23883,1.333333333
23884,0.333333333
23885,1.333333333
23886,2.333333333
23887,0
23888,0
23889,0
23890,0
23891,2
23892,7.666666667
23893,0.333333333
23894,21
23895,1.333333333
23896,0
23897,1.666666667
23898,0
23899,4.666666667
23900,1.666666667
23901,4
23902,2
23903,0
23904,3.666666667
23905,6.666666667
23906,8
23907,15.33333333
23908,0.333333333
23909,0.666666667
23910,0
23911,0.333333333
23912,5.666666667
23913,0.666666667
23914,1.666666667
23915,0
23916,0.333333333
23917,0
23918,4.666666667
23919,10.33333333
23920,0.666666667
23921,4.666666667
23922,1
23923,2.333333333
23924,1
23925,5.333333333
23926,42.33333333
23927,15.66666667
23928,0
23929,4.666666667
23930,0
23931,21
23932,0
23933,0.666666667
23934,1.333333333
23935,1
23936,11
23937,2.666666667
23938,7
23939,3.333333333
23940,1.333333333
23941,8
23942,3
23943,0.666666667
23944,3.333333333
23945,19
23946,2
23947,5
23948,5.666666667
23949,0
23950,0.333333333
23951,2.333333333
23952,0
23953,1.666666667
23954,0.666666667
23955,2.333333333
23956,0.333333333
23957,1
23958,0.333333333
23959,9
23960,3
23961,1.666666667
23962,1
23963,0
23964,0.333333333
23965,0
23966,0
23967,1.666666667
23968,1.666666667
23969,0
23970,2.666666667
23971,0.333333333
