,order_ability
16412,3.13913194
16413,
16414,3.739866895
16415,4.885722315
16416,2.841251566
16417,2.283341513
16418,2.837762333
16419,4.198318144
16420,3.114628013
16421,2.870816797
16422,2.880333396
16423,
16424,2.454148248
16425,
16426,2.432943319
16427,2.368872489
16428,3.828452183
16429,2.803753195
16430,2.231101959
16431,2.854433894
16432,2.53757424
16433,3.998704928
16434,
16435,2.634822537
16436,2.168599544
16437,3.203020772
16438,3.288915207
16439,2.264370076
16440,2.116529617
16441,3.104547676
16442,2.718472133
16443,2.681829783
16444,2.970742258
16445,2.546879624
16446,3.261393693
16447,2.113282753
16448,2.903673722
16449,2.665252613
16450,3.674182028
16451,3.50762431
16452,2.464166396
16453,
16454,2.692076849
16455,
16456,3.442614635
16457,3.416872591
16458,2.481647091
16459,2.113282753
16460,2.593195702
16461,
16462,2.241924371
16463,3.545407403
16464,2.521976043
16465,2.866920117
16466,2.682370478
16467,
16468,2.51441187
16469,2.542398253
16470,4.455045757
16471,2.912186505
16472,2.347081672
16473,2.828621032
16474,3.457430923
16475,
16476,4.120169227
16477,3.966424165
16478,1.787173268
16479,2.251471445
16480,2.541206038
16481,3.325793933
16482,2.422291373
16483,3.274540121
16484,2.822929657
16485,2.555598599
16486,4.031277245
16487,2.155646938
16488,2.721075461
16489,3.936929459
16490,
16491,
16492,3.821584369
16493,2.283308807
16494,3.010455037
16495,3.402002896
16496,3.215884093
16497,3.181275383
16498,2.795888947
16499,
16500,1.113282753
16501,2.295144072
16502,2.23556638
16503,2.653775739
16504,2.933391765
16505,3.378868652
16506,
16507,2.295500844
16508,2.87519628
16509,
16510,1.993981879
16511,4.292029674
16512,
16513,2.402682671
16514,2.906620829
16515,3.040606999
16516,2.902705024
16517,3.352581976
16518,
16519,
16520,2.067863085
16521,3.21370923
16522,2.834035878
16523,2.91539475
16524,4.028974563
16525,2.498449036
16526,2.357602558
16527,4.861353116
16528,2.69970327
16529,2.533516461
16530,1.593692641
16531,2.522895092
16532,2.382020982
16533,3.54379816
16534,3.260159359
16535,1.971107148
16536,3.294510057
16537,1.092218534
16538,2.059901492
16539,2.605802413
16540,2.889306661
16541,2.810613678
16542,3.046194957
16543,2.904715444
16544,2.483992486
16545,3.468359544
16546,2.664647528
16547,2.131648669
16548,2.781823519
16549,2.517183611
16550,2.703601455
16551,2.929795383
16552,
16553,3.260159359
16554,2.189231627
16555,2.52835278
16556,2.096224231
16557,2.22969793
16558,2.70660997
16559,2.54750611
16560,2.53483867
16561,2.599035007
16562,
16563,2.809279298
16564,3.223617504
16565,2.9539827
16566,2.806259645
16567,2.6084947
16568,2.842103528
16569,2.026208913
16570,2.23440253
16571,
16572,2.67889933
16573,4.024369199
16574,2.875314837
16575,2.220809327
16576,
16577,3.635045325
16578,2.756773863
16579,1.800068362
16580,2.746041456
16581,2.709324429
16582,3.815938966
16583,2.88982906
16584,3.309398357
16585,2.442992136
16586,2.430220539
16587,2.312743924
16588,3.475339737
16589,2.502589431
16590,2.552952262
16591,2.149807038
16592,2.500449428
16593,
16594,
16595,3.046555847
16596,2.774451992
16597,2.723689674
16598,2.390962888
16599,2.209061955
16600,2.436859046
16601,3.055487271
16602,2.924915155
16603,2.833382443
16604,2.138259811
16605,2.351249219
16606,2.866920117
16607,
16608,4.077913603
16609,3.205747458
16610,2.250904941
16611,1.928010084
16612,2.674382908
16613,4.990987732
16614,2.976073821
16615,2.723139419
16616,2.11315296
16617,2.584096727
16618,4.501091629
16619,2.030737423
16620,2.898501034
16621,2.605601659
16622,2.447017782
16623,2.702694336
16624,
16625,2.350117281
16626,1.837698578
16627,2.961413981
16628,2.460079254
16629,2.779615072
16630,3.113282753
16631,3.235999393
16632,2.441101004
16633,
16634,3.409115149
16635,2.7146825
16636,2.731805069
16637,2.530085336
16638,3.754848887
16639,1.113282753
16640,2.285120906
16641,
16642,3.140026898
16643,2.509057393
16644,2.935351057
16645,2.541386491
16646,
16647,2.998704928
16648,2.29729718
16649,3.715463005
16650,2.259164998
16651,
16652,3.705380181
16653,
16654,2.769292604
16655,
16656,1.92449566
16657,4.690835917
16658,3.364080498
16659,2.172785945
16660,2.866304018
16661,3.093225387
16662,3.788409725
16663,2.464832312
16664,
16665,2.722706232
16666,2.787243848
16667,3.578114414
16668,2.813003005
16669,2.11109964
16670,
16671,4.226565505
16672,3.256880539
16673,
16674,1.972068157
16675,2.228562046
16676,2.659118243
16677,3.256364746
16678,2.440566284
16679,1.527342117
16680,1.392946973
16681,2.926833206
16682,2.198150242
16683,2.484962908
16684,3.019571222
16685,3.292029674
16686,2.595960092
16687,
16688,1.859795883
16689,
16690,3.451349359
16691,3.123725784
16692,2.394850025
16693,2.88531888
16694,2.248452871
16695,2.456668613
16696,2.793848984
16697,2.46387681
16698,2.543959311
16699,2.5882488
16700,2.551643756
16701,
16702,2.866986938
16703,3.05936489
16704,1.657146905
16705,3.416339987
16706,
16707,
16708,1.668825181
16709,3.153510463
16710,2.936319454
16711,1.928215367
16712,2.234804587
16713,3.507367953
16714,3.387159173
16715,2.347373899
16716,2.015620963
16717,
16718,1.849714027
16719,
16720,2.340823918
16721,3.538554654
16722,
16723,2.957152607
16724,3.33802107
16725,2.556208848
16726,
16727,2.484848218
16728,4.229238752
16729,2.874097268
16730,3.081401361
16731,
16732,
16733,2.449419276
16734,2.430676558
16735,3.269464538
16736,2.759069041
16737,2.227931231
16738,2.920572661
16739,2.415437054
16740,2.565753453
16741,4.995009331
16742,2.598040547
16743,
16744,2.927079104
16745,2.915942503
16746,2.204099935
16747,3.124683443
16748,2.621550719
16749,3.900263392
16750,2.202614179
16751,2.94722753
16752,
16753,2.626782598
16754,2.653967508
16755,2.581646938
16756,2.281039441
16757,2.4883322
16758,3.684442832
16759,
16760,4.684260882
16761,3.308211158
16762,3.33439437
16763,
16764,
16765,2.255614534
16766,3.97948383
16767,2.021974842
16768,
16769,
16770,2.016775981
16771,2.70965789
16772,4.125998181
16773,2.914038898
16774,2.487317935
16775,2.30067484
16776,2.488227503
16777,2.084922274
16778,
16779,3.348671051
16780,3.310395591
16781,3.102333751
16782,1.998980782
16783,2.255108443
16784,
16785,3.075134162
16786,3.690835917
16787,
16788,
16789,
16790,
16791,2.71711301
16792,2.357463416
16793,2.224593024
16794,2.572654572
16795,2.114613542
16796,2.254187283
16797,3.173977347
16798,2.690080836
16799,2.270582045
16800,2.513933869
16801,
16802,3.523076498
16803,2.181376344
16804,2.092403748
16805,2.027726135
16806,2.677088423
16807,2.583233259
16808,2.204097109
16809,2.240050627
16810,2.825242499
16811,2.764208623
16812,3.842420257
16813,1.987568897
16814,3.191050986
16815,2.71414592
16816,2.962585725
16817,2.97590216
16818,4.070415071
16819,2.8347866
16820,4.15338279
16821,2.493951161
16822,1.977781475
16823,2.180173118
16824,3.311195239
16825,2.892822674
16826,1.489896102
16827,1.894218928
16828,2.368404121
16829,3.105018711
16830,5.0524041
16831,2.171319407
16832,2.746084831
16833,3.613543157
16834,3.181222373
16835,2.590267451
16836,2.326296257
16837,2.288865662
16838,2.446708865
16839,2.43978002
16840,1.912976257
16841,2.341519329
16842,4.835988985
16843,3.395628938
16844,2.473059178
16845,2.650905717
16846,
16847,2.435084723
16848,2.802563243
16849,2.136179961
16850,2.4053242
16851,
16852,2.315623701
16853,2.791686452
16854,1.689983733
16855,2.27488629
16856,2.7198528
16857,2.831590562
16858,2.393115604
16859,2.905788117
16860,2.817710337
16861,3.522895092
16862,2.453470109
16863,2.573091909
16864,2.133332772
16865,0
16866,2.678948095
16867,2.961088086
16868,2.208405134
16869,3.23347371
16870,2.328333442
16871,2.895906155
16872,1.83158578
16873,2.542847508
16874,2.655151822
16875,2.367517794
16876,3.061437738
16877,1.489896102
16878,2.19006699
16879,2.416593728
16880,
16881,3.149973523
16882,2.826113539
16883,3.315527602
16884,2.510585587
16885,3.103178855
16886,2.150165958
16887,2.322496278
16888,2.61269486
16889,2.751370965
16890,1.995791707
16891,2.328621032
16892,2.66328391
16893,
16894,
16895,2.455825102
16896,3.202656214
16897,
16898,3.185093945
16899,4.292029674
16900,2.333027146
16901,3.2224221
16902,1.899261337
16903,2.522088156
16904,3.543959311
16905,3.447238117
16906,3.175692384
16907,2.696907787
16908,2.526839106
16909,2.640948376
16910,5.15338279
16911,2.861353116
16912,3.686325763
16913,2.188021669
16914,3.273709723
16915,
16916,3.345620644
16917,2.253512541
16918,2.045702215
16919,1.484221771
16920,3.227747758
16921,2.152970224
16922,4.004950902
16923,3.214783358
16924,2.729657224
16925,2.513764685
16926,2.224730721
16927,2.365212389
16928,4.001604432
16929,1.50017765
16930,
16931,2.378868652
16932,3.057328349
16933,2.89711751
16934,2.795888947
16935,2.815138507
16936,2.940156844
16937,3.391982314
16938,3.035248104
16939,2.795755851
16940,
16941,2.773632146
16942,3.711096301
16943,2.755442391
16944,2.892502414
16945,2.533196629
16946,2.284820279
16947,3.112511566
16948,2.195145175
16949,3.91754912
16950,1.854204884
16951,2.06832021
16952,1.850180701
16953,2.625640675
16954,1.408811201
16955,3.217639712
16956,2.302387557
16957,2.167554804
16958,2.062871803
16959,2.861353116
16960,
16961,1.888573349
16962,2.218226702
16963,2.261449966
16964,2.555477165
16965,2.309042027
16966,2.521973343
16967,1.714605288
16968,3.077891103
16969,3.07450951
16970,2.470661267
16971,3.544787205
16972,2.451682412
16973,
16974,2.423007475
16975,5.394869577
16976,2.855753882
16977,4.150268323
16978,3.172787444
16979,2.399078293
16980,2.744833048
16981,2.119979392
16982,2.35259162
16983,2.344405129
16984,
16985,2.861259105
16986,2.703424001
16987,
16988,4.104102352
16989,2.339145176
16990,3.052964383
16991,1.930538419
16992,2.498428292
16993,3.330375373
16994,2.441964472
16995,3.471065127
16996,2.494483564
16997,3.557958376
16998,3.231275655
16999,2.621794401
17000,3.445412465
17001,2.987800596
17002,2.893774378
17003,2.001721417
17004,2.476235469
17005,2.743845139
17006,
17007,2.844524062
17008,3.674266003
17009,2.702397216
17010,
17011,2.554291044
17012,2.715969576
17013,2.866920117
17014,2.360575475
17015,2.451457394
17016,2.43803238
17017,2.820703738
17018,2.23299123
17019,3.019571222
17020,3.205343023
17021,3.201459457
17022,3.933895828
17023,1.32969787
17024,2.198276137
17025,2.994822976
17026,
17027,
17028,2.400906735
17029,2.867403112
17030,2.599094043
17031,
17032,2.884364395
17033,3.88251315
17034,2.519164095
17035,2.690158066
17036,2.533516461
17037,2.457270193
17038,2.629240891
17039,2.968486693
17040,2.866920117
17041,2.330890172
17042,2.602849312
17043,2.056692552
17044,3.483763323
17045,2.740442026
17046,3.354491437
17047,3.722706232
17048,2.779898625
17049,2.240389478
17050,1.393079527
17051,3.453185403
17052,2.978658445
17053,2.831987928
17054,2.610197012
17055,2.997181626
17056,2.699799538
17057,2.969416644
17058,2.629467121
17059,2.011101378
17060,2.447117194
17061,2.075521835
17062,2.622404881
17063,2.427659095
17064,2.405312427
17065,2.816713698
17066,2.701331236
17067,3.87451258
17068,3.260159359
17069,3.71275887
17070,1.76204728
17071,2.328356127
17072,2.704791133
17073,2.646014837
17074,1.425101671
17075,2.492227522
17076,2.062041765
17077,2.115357563
17078,3.738048615
17079,3.179551913
17080,2.057660888
17081,2.931907722
17082,2.776814089
17083,2.747481655
17084,3.427230883
17085,2.128576826
17086,2.629437368
17087,3.097194961
17088,1.933839748
17089,4.9091717
17090,2.721613166
17091,3.761834675
17092,2.744203757
17093,2.94095925
17094,2.623979624
17095,4.58506638
17096,3.18642764
17097,2.855108491
17098,
17099,2.509381781
17100,2.204490291
17101,2.555626035
17102,3.15460842
17103,2.567121851
17104,2.724789719
17105,3.913436871
17106,3.322996766
17107,4.292029674
17108,2.73212328
17109,3.180989852
17110,2.626476404
17111,2.668771373
17112,2.256643311
17113,3.722706232
17114,3.240583054
17115,1.6658852
17116,2.852581023
17117,2.416382796
17118,3.237897988
17119,2.857349965
17120,
17121,2.779513087
17122,2.239894793
17123,2.718386812
17124,3.367851143
17125,2.504690696
17126,2.484448395
17127,3.785507603
17128,3.553141773
17129,
17130,2.568516292
17131,1.538957206
17132,2.596909527
17133,2.53043089
17134,
17135,
17136,2.687158858
17137,3.342095223
17138,2.926447682
17139,2.835115131
17140,
17141,2.270401165
17142,4.617190433
17143,3.328867926
17144,1.73076047
17145,2.079228481
17146,4.456888356
17147,2.790107084
17148,2.147668096
17149,2.311220814
17150,2.696649439
17151,2.500738101
17152,2.152480689
17153,2.305854755
17154,
17155,2.543959311
17156,2.60432758
17157,2.596966093
17158,2.357480582
17159,0.707296463
17160,1.988813912
17161,2.141753238
17162,3.054028648
17163,2.586397975
17164,3.348118489
17165,2.619662217
17166,2.098117467
17167,2.723597383
17168,2.228627419
17169,2.289303394
17170,
17171,3.639781225
17172,2.9453259
17173,2.064022259
17174,2.113282753
17175,
17176,
17177,
17178,3.024120491
17179,2.208080824
17180,2.291928759
17181,3.150846961
17182,3.4636941
17183,2.312228578
17184,
17185,2.211856391
17186,2.31346699
17187,2.104107478
17188,3.12373661
17189,2.685669018
17190,2.316811575
17191,2.247355235
17192,
17193,2.280337104
17194,2.75121043
17195,2.054295519
17196,3.267229882
17197,2.902155068
17198,2.980776458
17199,1.902777097
17200,
17201,2.479480943
17202,3.610325768
17203,2.849633885
17204,
17205,1.888702345
17206,2.412671747
17207,2.262363733
17208,2.055889983
17209,2.722706232
17210,2.907939663
17211,
17212,2.610215676
17213,2.573562654
17214,2.319818356
17215,2.818349053
17216,2.305859735
17217,2.614510387
17218,2.234646561
17219,2.181222373
17220,2.576691395
17221,3.766194938
17222,3.073483136
17223,2.27152723
17224,3.053296613
17225,2.472544672
17226,3.007770408
17227,2.113282753
17228,2.346345346
17229,1.722706232
17230,2.130190058
17231,3.104853389
17232,2.441761122
17233,2.539506921
17234,2.315589692
17235,2.034587949
17236,1.783920064
17237,2.819649158
17238,1.584059348
17239,2.528449303
17240,3.550787442
17241,1.888702345
17242,2.406538132
17243,2.895977132
17244,3.292029674
17245,2.563934646
17246,4.349552354
17247,
17248,3.639738513
17249,2.35752699
17250,2.819833058
17251,
17252,2.890569314
17253,2.172569967
17254,1.593692641
17255,2.786103639
17256,3.80954521
17257,2.078618929
17258,2.671033555
17259,2.488768973
17260,2.668737023
17261,
17262,2.204555372
17263,3.532855333
17264,3.202656214
17265,3.37639936
17266,2.232627608
17267,3.149403117
17268,3.222706232
17269,2.708900304
17270,
17271,3.330881448
17272,2.800062578
17273,
17274,
17275,
17276,2.372285248
17277,3.288907361
17278,2.750545814
17279,2.318377045
17280,
17281,2.505146372
17282,1.524946878
17283,2.445336609
17284,2.547474839
17285,4.80954521
17286,
17287,2.539894297
17288,2.737822803
17289,3.212276278
17290,3.342539031
17291,3.22424632
17292,1.858978053
17293,
17294,2.460441886
17295,3.994912334
17296,3.650925753
17297,2.676287253
17298,1.861353116
17299,2.116379091
17300,3.4526514
17301,
17302,
17303,3.49870032
17304,3.008958314
17305,2.554229543
17306,3.7341476
17307,2.229424461
17308,4.915722803
17309,1.348266272
17310,2.277276571
17311,2.41558266
17312,2.047818584
17313,2.673694698
17314,2.208619406
17315,2.680070613
17316,2.201095057
17317,2.811164503
17318,2.810711592
17319,2.627626544
17320,4.506117155
17321,
17322,3.125486735
17323,2.306631932
17324,3.294510057
17325,2.793340054
17326,2.222431177
17327,2.208220307
17328,1.972337952
17329,2.672530289
17330,2.826422626
17331,3.629355717
17332,2.48068898
17333,2.501857963
17334,
17335,2.977863662
17336,2.284425269
17337,
17338,2.276298836
17339,2.16953068
17340,3.616542903
17341,2.402309334
17342,2.432133242
17343,3.113282753
17344,2.622967423
17345,2.270278606
17346,1.960850667
17347,2.324580168
17348,2.802471933
17349,2.225643266
17350,2.257458141
17351,2.456433991
17352,2.321826355
17353,2.22963521
17354,2.148717503
17355,2.29286541
17356,4.155511321
17357,
17358,2.300780714
17359,2.460591328
17360,2.436112962
17361,2.430120165
17362,3.974635869
17363,2.935080865
17364,2.131655327
17365,
17366,2.906657892
17367,2.634999639
17368,1.859358455
17369,2.907541875
17370,
17371,3.125341776
17372,2.778148408
17373,3.080961545
17374,2.560601521
17375,2.284973917
17376,3.148776241
17377,2.649273351
17378,2.787897159
17379,
17380,2.39206826
17381,2.398160616
17382,3.102229492
17383,2.751831475
17384,2.853023012
17385,2.192978068
17386,3.101835446
17387,2.443302163
17388,3.377649901
17389,2.986903158
17390,2.111655232
17391,2.354069099
17392,4.422152067
17393,2.15493013
17394,2.167609555
17395,3.001941151
17396,2.421628161
17397,3.135765841
17398,2.510582472
17399,
17400,2.898137658
17401,2.500869684
17402,1.113589357
17403,2.271291926
17404,2.57307092
17405,2.285078009
17406,2.528708178
17407,1.457449164
17408,3.042102115
17409,2.576691395
17410,3.379861274
17411,3.279477026
17412,2.995009331
17413,3.773644823
17414,
17415,2.231165561
17416,2.161301963
17417,
17418,2.197363507
17419,2.639497821
17420,3.062624495
17421,2.96985293
17422,1.503557636
17423,2.676400134
17424,2.497203874
17425,
17426,2.320931125
17427,2.326012613
17428,2.921134989
17429,2.18010377
17430,2.539904493
17431,2.861353116
17432,2.744063678
17433,3.027317154
17434,
17435,3.141772383
17436,2.944910568
17437,3.303395209
17438,2.690124672
17439,2.728015635
17440,
17441,3.024102475
17442,3.75929759
17443,3.125447141
17444,2.054438038
17445,1.974635868
17446,3.444186395
17447,
17448,2.279853759
17449,3.076673792
17450,
17451,2.381948609
17452,
17453,2.442371172
17454,2.769984994
17455,2.602588843
17456,2.377864072
17457,2.92638279
17458,2.921543303
